report_id,session_id,user_id,lat,lon,timestamp,review_text,threat_label,severity_score,location_name
R000559,S0103,U1433,18.52251,73.856343,2025-07-08T03:24:51,"Physical assault happened near Pune FC road area during the night. Lost valuables worth approx. INR 15,000.",assault,1.0,Pune FC road area
R000003,S0001,U5977,12.950846,77.584973,2025-08-16T20:37:30,"Phone stolen at Lalbagh, Bengaluru. Be careful around the market.",theft,0.772,"Lalbagh, Bengaluru"
R000289,S0052,U2721,9.966785,76.241964,2025-07-18T18:14:56,"Verbal harassment at Fort Kochi, Kochi when I was walking alone.",harassment,0.719,"Fort Kochi, Kochi"
R000566,S0104,U8722,26.912351,75.787242,2025-07-13T02:37:05,"Taxi driver tried to drive off-route near Pink City, Jaipur.",unsafe_transport,0.553,"Pink City, Jaipur"
R000685,S0127,U7414,28.631654,77.218129,2025-09-24T08:13:44,"I misplaced my passport at Connaught Place, Delhi. Please help locate.",lost,0.291,"Connaught Place, Delhi"
R000194,S0035,U5346,34.084491,74.797574,2025-08-08T13:37:48,Boat operator was reckless near Srinagar Dal Lake and it felt unsafe.,unsafe_transport,0.607,Srinagar Dal Lake
R000591,S0109,U3227,28.524488,77.185321,2025-08-21T08:06:17,"Verbal harassment at Qutub Minar, Delhi when I was walking alone. Happened at night.",harassment,0.48,"Qutub Minar, Delhi"
R000280,S0050,U4405,19.888815,86.095327,2025-09-21T01:24:33,Verbal harassment at Konark Sun Temple area when I was walking alone.,harassment,0.53,Konark Sun Temple area
R000191,S0035,U5346,34.084628,74.795727,2025-08-10T08:23:35,Verbal harassment at Srinagar Dal Lake when I was walking alone.,harassment,0.697,Srinagar Dal Lake
R000014,S0003,U6641,18.52071,73.8568,2025-08-19T00:47:47,Saw a suspicious person lurking near Pune FC road area for hours.,suspicious_person,0.694,Pune FC road area
R000595,S0110,U7374,29.945723,78.164114,2025-07-07T12:29:51,Boat operator was reckless near Haridwar Har-ki-Pauri and it felt unsafe. Reported to local police but no help.,unsafe_transport,0.492,Haridwar Har-ki-Pauri
R000696,S0130,U4779,19.888394,86.093523,2025-08-30T03:51:02,Vandalism noticed near Konark Sun Temple area. Statues/graffiti and broken benches. Happened at night.,vandalism,0.317,Konark Sun Temple area
R000370,S0066,U1938,31.104813,77.17332,2025-07-17T16:29:20,Fake guide scammed me at Shimla Mall promising discount tours.,scam,0.642,Shimla Mall
R000317,S0056,U4081,27.585693,91.864136,2025-08-02T04:41:19,Eve-teasing incident near Tawang— women should avoid the area at night.,harassment,0.57,Tawang
R000598,S0110,U7374,29.945819,78.163281,2025-08-10T08:00:30,Verbal harassment at Haridwar Har-ki-Pauri when I was walking alone.,harassment,0.516,Haridwar Har-ki-Pauri
R000221,S0040,U1007,26.912468,75.786995,2025-09-24T17:53:20,"Pickpocketing at Pink City, Jaipur — they took my wallet during the crowd.",theft,0.813,"Pink City, Jaipur"
R000515,S0096,U9927,18.922458,72.83508,2025-07-26T14:30:01,"Physical assault happened near Gateway of India, Mumbai during the night.",assault,1.0,"Gateway of India, Mumbai"
R000379,S0070,U7930,19.056008,72.839731,2025-08-12T04:13:20,"I faced harassment near Bandra, Mumbai. People were catcalling and it felt unsafe.",harassment,0.689,"Bandra, Mumbai"
R000239,S0042,U4783,9.498162,76.340391,2025-09-08T18:12:17,Verbal harassment at Alleppey Backwaters when I was walking alone.,harassment,0.673,Alleppey Backwaters
R000078,S0014,U2115,13.009074,80.267289,2025-09-16T21:57:10,"Property damage near Besant Nagar, Chennai late at night.",vandalism,0.448,"Besant Nagar, Chennai"
R000538,S0099,U8855,28.523882,77.186657,2025-09-08T09:05:16,"Verbal harassment at Qutub Minar, Delhi when I was walking alone.",harassment,0.589,"Qutub Minar, Delhi"
R000351,S0063,U6043,8.08962,77.539199,2025-08-21T14:52:37,Medical emergency at Kanyakumari — we couldn't find first aid. Witnessed by many tourists.,medical_emergency,0.775,Kanyakumari
R000579,S0107,U9200,26.296413,73.018205,2025-07-29T22:13:46,Verbal harassment at Jodhpur Mehrangarh when I was walking alone.,harassment,0.697,Jodhpur Mehrangarh
R000680,S0126,U2172,8.737614,76.715947,2025-07-30T20:17:45,"I was attacked near Varkala Beach, Kerala. Got hurt and need police help.",assault,1.0,"Varkala Beach, Kerala"
R000152,S0028,U4665,19.098766,72.826641,2025-08-30T14:36:38,"Lost my wallet and ID near Juhu Beach, Mumbai after crowding.",lost,0.349,"Juhu Beach, Mumbai"
R000231,S0041,U5990,32.241454,77.189278,2025-07-20T11:15:09,Taxi driver tried to drive off-route near Manali Mall.,unsafe_transport,0.507,Manali Mall
R000029,S0006,U4810,27.176374,78.042281,2025-09-22T19:00:57,"Taxi driver tried to drive off-route near Taj Mahal, Agra.",unsafe_transport,0.418,"Taj Mahal, Agra"
R000021,S0005,U4960,27.61713,93.828164,2025-07-11T09:27:52,Public infrastructure vandalized at Ziro Valley.,vandalism,0.304,Ziro Valley
R000058,S0011,U2699,12.976054,77.59316,2025-08-21T18:15:43,"Saw a suspicious person lurking near Cubbon Park, Bengaluru for hours. Lost valuables worth approx. INR 15,000.",suspicious_person,0.462,"Cubbon Park, Bengaluru"
R000101,S0018,U4994,19.098052,72.826126,2025-08-03T08:17:19,"I slipped and got injured at Juhu Beach, Mumbai. Need medical help.",accident,0.71,"Juhu Beach, Mumbai"
R000330,S0058,U3742,24.575795,73.680308,2025-08-27T01:03:35,Boat operator was reckless near Udaipur Lake Pichola and it felt unsafe.,unsafe_transport,0.494,Udaipur Lake Pichola
R000324,S0057,U1628,18.922095,72.834327,2025-08-25T06:09:14,"Fake guide scammed me at Gateway of India, Mumbai promising discount tours. Took place during peak hours.",scam,0.636,"Gateway of India, Mumbai"
R000148,S0028,U4665,19.098546,72.82682,2025-08-08T04:51:13,"Boat operator was reckless near Juhu Beach, Mumbai and it felt unsafe.",unsafe_transport,0.43,"Juhu Beach, Mumbai"
R000292,S0052,U2721,9.966723,76.241679,2025-07-01T14:43:45,"Someone was following me near Fort Kochi, Kochi— very suspicious.",suspicious_person,0.579,"Fort Kochi, Kochi"
R000070,S0013,U8994,34.083294,74.797749,2025-07-17T22:23:28,Verbal harassment at Srinagar Dal Lake when I was walking alone.,harassment,0.675,Srinagar Dal Lake
R000338,S0059,U5186,13.049102,80.282304,2025-07-22T06:04:08,"Boat operator was reckless near Marina Beach, Chennai and it felt unsafe. Lost valuables worth approx. INR 15,000.",unsafe_transport,0.433,"Marina Beach, Chennai"
R000546,S0100,U5027,26.923985,75.826637,2025-09-16T21:03:13,"My bag was snatched near Hawa Mahal, Jaipur. I lost my phone and wallet.",theft,0.67,"Hawa Mahal, Jaipur"
R000348,S0061,U6540,11.407026,76.694989,2025-07-25T00:43:08,Verbal harassment at Ooty when I was walking alone.,harassment,0.635,Ooty
R000189,S0034,U9008,27.586066,91.865297,2025-07-19T21:17:26,I faced harassment near Tawang. People were catcalling and it felt unsafe. Witnessed by many tourists.,harassment,0.541,Tawang
R000638,S0119,U7713,22.309707,88.767403,2025-08-31T02:22:48,Minor road accident near Sundarbans Entry. No ambulance available immediately.,accident,0.988,Sundarbans Entry
R000564,S0104,U8722,26.913095,75.786613,2025-09-15T09:14:15,"My bag was snatched near Pink City, Jaipur. I lost my phone and wallet.",theft,0.681,"Pink City, Jaipur"
R000593,S0109,U3227,28.52461,77.184513,2025-07-02T15:00:00,"Phone stolen at Qutub Minar, Delhi. Be careful around the market.",theft,0.61,"Qutub Minar, Delhi"
R000592,S0109,U3227,28.525247,77.185325,2025-07-20T22:38:09,"I faced harassment near Qutub Minar, Delhi. People were catcalling and it felt unsafe.",harassment,0.667,"Qutub Minar, Delhi"
R000047,S0010,U2739,28.63241,77.220549,2025-09-01T17:04:33,"I misplaced my passport at Connaught Place, Delhi. Please help locate.",lost,0.52,"Connaught Place, Delhi"
R000283,S0051,U9641,27.58418,91.864855,2025-08-05T07:04:28,Group acting strange near Tawang. Could be a threat. I was alone at that time.,suspicious_person,0.622,Tawang
R000262,S0047,U5782,25.595503,85.137243,2025-09-13T05:26:00,Property damage near Patna Gandhi Maidan late at night.,vandalism,0.281,Patna Gandhi Maidan
R000473,S0089,U4665,26.296824,73.018109,2025-09-17T14:59:03,I got scammed by a taxi driver around Jodhpur Mehrangarh. They overcharged and threatened me. Took place during peak hours.,scam,0.525,Jodhpur Mehrangarh
R000306,S0055,U7438,8.737595,76.716168,2025-09-15T13:09:57,"Fake guide scammed me at Varkala Beach, Kerala promising discount tours. I was alone at that time.",scam,0.438,"Varkala Beach, Kerala"
R000027,S0006,U4810,27.175166,78.042234,2025-08-11T20:45:49,"Bike collided near Taj Mahal, Agra and rider is badly hurt.",accident,0.78,"Taj Mahal, Agra"
R000391,S0071,U7120,19.055016,72.840471,2025-09-06T01:58:32,"Boat operator was reckless near Bandra, Mumbai and it felt unsafe.",unsafe_transport,0.571,"Bandra, Mumbai"
R000513,S0095,U1647,17.360018,78.475547,2025-07-15T16:44:45,I misplaced my passport at Hyderabad Charminar. Please help locate.,lost,0.474,Hyderabad Charminar
R000211,S0038,U5326,30.085964,78.266645,2025-09-25T21:24:24,I faced harassment near Rishikesh Laxman Jhula. People were catcalling and it felt unsafe.,harassment,0.605,Rishikesh Laxman Jhula
R000025,S0005,U4960,27.616889,93.829527,2025-07-25T02:22:52,Someone had severe allergic reaction near Ziro Valley.,medical_emergency,0.961,Ziro Valley
R000004,S0001,U5977,12.950756,77.584735,2025-09-16T20:46:54,"I faced harassment near Lalbagh, Bengaluru. People were catcalling and it felt unsafe. Took place during peak hours.",harassment,0.686,"Lalbagh, Bengaluru"
R000371,S0067,U3070,26.916156,70.906198,2025-08-09T03:58:15,I misplaced my passport at Jaisalmer Fort. Please help locate.,lost,0.503,Jaisalmer Fort
R000055,S0011,U2699,12.976637,77.593266,2025-08-09T18:29:30,"Group of men assaulted me close to Cubbon Park, Bengaluru.",assault,1.0,"Cubbon Park, Bengaluru"
R000438,S0080,U3272,33.986236,75.241625,2025-07-04T17:50:09,Pickpocketing at Amarnath base area (approx) — they took my wallet during the crowd.,theft,0.703,Amarnath base area (approx)
R000259,S0046,U2121,22.308197,88.768744,2025-09-17T08:13:18,Group of men assaulted me close to Sundarbans Entry.,assault,0.842,Sundarbans Entry
R000240,S0042,U4783,9.498339,76.338962,2025-09-02T19:57:31,"I was attacked near Alleppey Backwaters. Got hurt and need police help. Lost valuables worth approx. INR 15,000.",assault,1.0,Alleppey Backwaters
R000108,S0020,U2597,32.21894,76.323353,2025-07-20T23:10:28,Taxi driver tried to drive off-route near Dharamshala.,unsafe_transport,0.431,Dharamshala
R000578,S0107,U9200,26.298082,73.018078,2025-07-27T09:18:43,Vandalism noticed near Jodhpur Mehrangarh. Statues/graffiti and broken benches.,vandalism,0.4,Jodhpur Mehrangarh
R000498,S0093,U2027,19.886989,86.09444,2025-09-15T21:27:46,Eve-teasing incident near Konark Sun Temple area— women should avoid the area at night.,harassment,0.743,Konark Sun Temple area
R000492,S0092,U9608,11.406507,76.694993,2025-08-08T15:03:08,"Pickpocketing at Ooty — they took my wallet during the crowd. Lost valuables worth approx. INR 15,000.",theft,0.668,Ooty
R000679,S0126,U2172,8.73758,76.716066,2025-07-03T04:38:12,"Eve-teasing incident near Varkala Beach, Kerala— women should avoid the area at night. Reported to local police but no help.",harassment,0.614,"Varkala Beach, Kerala"
R000139,S0027,U5709,19.097473,72.827076,2025-07-06T22:14:08,"Physical assault happened near Juhu Beach, Mumbai during the night.",assault,0.969,"Juhu Beach, Mumbai"
R000208,S0038,U5326,30.086982,78.265624,2025-09-20T23:42:23,Group of men assaulted me close to Rishikesh Laxman Jhula.,assault,0.975,Rishikesh Laxman Jhula
